PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title patch,Title patch status,Title length,No. of titles,Is indexable page
21,https://createmy-qr.com/no/app-store-gratis-qr-kode-generator-online,"App Store QR Code Generator - Gratis og tilpasset | CreateMy-QR
App Store - Gratis QR-kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"63
57",2,true
21,https://createmy-qr.com/no/linkedin-gratis-qr-kode-generator-online,"LinkedIn QR Code Generator - Gratis og tilpasset | CreateMy-QR
LinkedIn - Gratis QR-kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"62
56",2,true
21,https://createmy-qr.com/vi/vcard-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR vCard - Miễn phí & Tùy chỉnh | CreateMy-QR
vCard - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
51",2,true
21,https://createmy-qr.com/hu/sms-ingyenes-online-qr-kod-generator,"SMS QR-kód generátor - ingyenes és egyedi | CreateMy-QR
SMS - Ingyenes Online QR-kód Generátor - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
52",2,true
21,https://createmy-qr.com/uk/google-review-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Огляд Google – безкоштовний і користувацький | CreateMy-QR
Огляд Google - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
67",2,true
21,https://createmy-qr.com/hu/e-mail-ingyenes-online-qr-kod-generator,"E-mail QR-kód generátor - ingyenes és egyedi | CreateMy-QR
E-mail - Ingyenes Online QR-kód Generátor - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
55",2,true
21,https://createmy-qr.com/google-maps-qr-code,"Location QR Code Generator - Free & Custom | CreateMy-QR
Location - Free QR Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
54",2,true
21,https://createmy-qr.com/ja/bi-jiao-turu,"無料QRコード作成・ジェネレーター - CreateMy-QR (No Signup) | 比較ツール
types.compare QR コード ジェネレーター - 無料 & カスタム | CreateMy-QR
比較ツール | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"51
54
19",3,true
21,https://createmy-qr.com/da/amazon-gratis-qr-kode-generator-online,"Amazon QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Amazon - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
54",2,true
21,https://createmy-qr.com/hu/szolgaltatasi-feltetelek,"Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | Szolgáltatási feltételek
types.terms QR-kód generátor - ingyenes és egyedi | CreateMy-QR
Szolgáltatási feltételek | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
63
38",3,true
21,https://createmy-qr.com/sv/anvandningsfall,"Gratis QR-kod Generator Online - CreateMy-QR (No Signup) | Användningsfall
types.usecases QR Code Generator - Gratis & anpassad | CreateMy-QR
Användningsfall | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
66
29",3,true
21,https://createmy-qr.com/id/x-twitter-generator-qr-code-gratis-online,"X (Twitter) Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
X (Twitter) - Generator QR Code Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
59",2,true
21,https://createmy-qr.com/sv/vcard-gratis-qr-kod-generator-online,"vCard QR Code Generator - Gratis & anpassad | CreateMy-QR
vCard - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
52",2,true
21,https://createmy-qr.com/zh/vcard-mian-fei-zai-xian-er-wei-ma-sheng-cheng-qi,"vCard QR 代码生成器 - 免费和自定义 | CreateMy-QR
vCard - 免费在线二维码生成器 - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"37
32",2,true
21,https://createmy-qr.com/ru/email-besplatnyy-generator-qr-kodov-onlayn,"Электронная почта Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Электронная почта - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
70",2,true
21,https://createmy-qr.com/use-cases,"Free QR Code Generator Online - CreateMy-QR (No Signup) | Use Cases
types.usecases QR Code Generator - Free & Custom | CreateMy-QR
Use Cases | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
62
23",3,true
21,https://createmy-qr.com/pt/arquitetura-de-seguranca,"Gerador de Código QR Grátis Online - CreateMy-QR (No Signup) | Arquitetura de Segurança
Gerador de código QR types.security - gratuito e personalizado | CreateMy-QR
Arquitetura de Segurança | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"87
76
38",3,true
21,https://createmy-qr.com/ar/lhjz-aabr-lntrnt-mwld-rmz-lstjb-lsryaa-mjny,"الحجز عبر الإنترنت QR Code Generator - مجاني ومخصص | CreateMy-QR
الحجز عبر الإنترنت - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"64
67",2,true
21,https://createmy-qr.com/ms/penjana-kod-qr-percuma-dalam-talian-2,"Pengimbas Kod QR Percuma Dalam Talian - Imbas QR Serta-merta
Penjana Kod QR types.scanqr - Percuma & Tersuai | CreateMy-QR
scanqr - Penjana Kod QR Percuma Dalam Talian - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"60
61
58",3,true
21,https://createmy-qr.com/ru/linkedin-besplatnyy-generator-qr-kodov-onlayn,"LinkedIn Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
LinkedIn - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"70
61",2,true
21,https://createmy-qr.com/ru/sms-besplatnyy-generator-qr-kodov-onlayn,"SMS Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
SMS - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
56",2,true
21,https://createmy-qr.com/sv/text-gratis-qr-kod-generator-online,"Text QR Code Generator - Gratis & anpassad | CreateMy-QR
Text - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
51",2,true
21,https://createmy-qr.com/facebook-qr-code-generator,"Facebook QR Code Generator - Free & Custom | CreateMy-QR
Facebook - Free QR Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
54",2,true
21,https://createmy-qr.com/nl/barcodescanner-gratis-qr-code-generator-online,"Gratis barcodescanner online - Scan UPC en EAN
Barcodescanner QR-codegenerator - gratis en aangepast | CreateMy-QR
Barcodescanner - Gratis QR Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"46
67
62",3,true
21,https://createmy-qr.com/pl/telefon-darmowy-generator-kodow-qr-online,"Generator kodów QR Telefon — bezpłatny i niestandardowy | CreateMy-QR
Telefon - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
57",2,true
21,https://createmy-qr.com/uk/audio-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Аудіо – безкоштовний і користувацький | CreateMy-QR
Аудіо - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
60",2,true
21,https://createmy-qr.com/ru/paypal-besplatnyy-generator-qr-kodov-onlayn,"PayPal Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
PayPal - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
59",2,true
21,https://createmy-qr.com/da/venmo-gratis-qr-kode-generator-online,"Venmo QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Venmo - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
53",2,true
21,https://createmy-qr.com/pt/paypal-gerador-de-codigo-qr-gratis-online,"Gerador de código QR PayPal - gratuito e personalizado | CreateMy-QR
PayPal - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
57",2,true
21,https://createmy-qr.com/vi/venmo-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR Venmo - Miễn phí & Tùy chỉnh | CreateMy-QR
Venmo - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
51",2,true
21,https://createmy-qr.com/uk/podiya-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Подія – безкоштовний і користувацький | CreateMy-QR
Подія - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
60",2,true
21,https://createmy-qr.com/it/youtube-generatore-di-codici-qr-gratis-online,"Generatore di codici QR YouTube - Gratuito e personalizzato | CreateMy-QR
YouTube - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
61",2,true
21,https://createmy-qr.com/no/link-i-bio-gratis-qr-kode-generator-online,"Link i bio QR Code Generator - Gratis og tilpasset | CreateMy-QR
Link i bio - Gratis QR-kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"64
58",2,true
21,https://createmy-qr.com/ro/despre-noi,"Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | Despre noi
types.about QR Code Generator - Gratuit și personalizat | CreateMy-QR
Despre noi | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
69
24",3,true
21,https://createmy-qr.com/th/noybaaykhwaamepnswntaw,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | นโยบายความเป็นส่วนตัว
types.privacy เครื่องสร้างโค้ด QR - ฟรีและกำหนดเอง | CreateMy-QR
นโยบายความเป็นส่วนตัว | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
64
35",3,true
21,https://createmy-qr.com/sv/telegram-gratis-qr-kod-generator-online,"Telegram QR Code Generator - Gratis & anpassad | CreateMy-QR
Telegram - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"60
55",2,true
21,https://createmy-qr.com/uk/email-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Електронна пошта – безкоштовний і користувацький | CreateMy-QR
Електронна пошта - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
71",2,true
21,https://createmy-qr.com/phone-qr-code-generator,"Phone QR Code Generator - Free & Custom | CreateMy-QR
Phone - Free QR Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"53
51",2,true
21,https://createmy-qr.com/uk/venmo-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Венмо – безкоштовний і користувацький | CreateMy-QR
Венмо - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
60",2,true
21,https://createmy-qr.com/pdf-qr-code-for-restaurant-menu,"PDF QR Code for Restaurant Menus | CreateMy-QR
PDF QR Code for Restaurant Menus | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"46
46",2,true
21,https://createmy-qr.com/pt/google-forms-gerador-de-codigo-qr-gratis-online,"Gerador de código QR Formulários Google - gratuito e personalizado | CreateMy-QR
Formulários Google - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
69",2,true
21,https://createmy-qr.com/vi/facebook-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR Facebook - Miễn phí & Tùy chỉnh | CreateMy-QR
Facebook - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
54",2,true
21,https://createmy-qr.com/pt/gerador-de-codigo-qr-gratis-online-2,"Scanner de código QR gratuito online - Digitalize QR instantaneamente
Gerador de código QR types.scanqr - gratuito e personalizado | CreateMy-QR
scanqr - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
74
57",3,true
21,https://createmy-qr.com/pl/100-darmowe-ceny,"Darmowy Generator Kodów QR Online - CreateMy-QR (No Signup) | 100% darmowe ceny
Generator kodów QR types.pricing — bezpłatny i niestandardowy | CreateMy-QR
100% darmowe ceny | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
75
31",3,true
21,https://createmy-qr.com/zh/mian-fei-zai-xian-er-wei-ma-sheng-cheng-qi,"免费在线条码生成器 - 创建一维条码
types.barcode QR 代码生成器 - 免费和自定义 | CreateMy-QR
barcode - 免费在线二维码生成器 - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"18
45
34",3,true
21,https://createmy-qr.com/el/dorean-dimioyrgia-qr-code-online,"Δωρεάν Online Generator Barcode - Δημιουργήστε γραμμωτούς κώδικες 1D
types.barcode QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
barcode - Δωρεάν Δημιουργία QR Code Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
70
56",3,true
21,https://createmy-qr.com/el/linkedin-dorean-dimioyrgia-qr-code-online,"LinkedIn QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
LinkedIn - Δωρεάν Δημιουργία QR Code Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
57",2,true
21,https://createmy-qr.com/sv/jamfor-verktyg,"Gratis QR-kod Generator Online - CreateMy-QR (No Signup) | Jämför verktyg
types.compare QR Code Generator - Gratis & anpassad | CreateMy-QR
Jämför verktyg | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
65
28",3,true
21,https://createmy-qr.com/el/oroi-parohis-ypiresion,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Όροι Παροχής Υπηρεσιών
types.terms QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Όροι Παροχής Υπηρεσιών | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"83
68
36",3,true
21,https://createmy-qr.com/pt/link-na-bio-gerador-de-codigo-qr-gratis-online,"Gerador de código QR Link na Bio - gratuito e personalizado | CreateMy-QR
Link na Bio - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
62",2,true
21,https://createmy-qr.com/ms/url-link-penjana-kod-qr-percuma-dalam-talian,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | CreateMy-QR
Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup)",text/html; charset=utf-8,false,200,0,0,,,"75
61",2,true
21,https://createmy-qr.com/pt/instagram-gerador-de-codigo-qr-gratis-online,"Gerador de código QR Instagram - gratuito e personalizado | CreateMy-QR
Instagram - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
60",2,true
21,https://createmy-qr.com/th/paypal-ekhruue-ngmuue-sraangkhiw-aarokhd-nailnfrii,"เพย์พาล เครื่องสร้างโค้ด QR - ฟรีและกำหนดเอง | CreateMy-QR
เพย์พาล - เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
60",2,true
21,https://createmy-qr.com/ms/fail-penjana-kod-qr-percuma-dalam-talian,"Penjana Kod QR Fail - Percuma & Tersuai | CreateMy-QR
Fail - Penjana Kod QR Percuma Dalam Talian - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"53
56",2,true
21,https://createmy-qr.com/pl/facebook-darmowy-generator-kodow-qr-online,"Generator kodów QR Facebooku — bezpłatny i niestandardowy | CreateMy-QR
Facebooku - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
59",2,true
21,https://createmy-qr.com/id/youtube-generator-qr-code-gratis-online,"YouTube Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
YouTube - Generator QR Code Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
55",2,true
21,https://createmy-qr.com/pt/texto-gerador-de-codigo-qr-gratis-online,"Gerador de código QR Texto - gratuito e personalizado | CreateMy-QR
Texto - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
56",2,true
21,https://createmy-qr.com/no/sikkerhetsarkitektur,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | Sikkerhetsarkitektur
types.security QR Code Generator - Gratis og tilpasset | CreateMy-QR
Sikkerhetsarkitektur | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
68
34",3,true
21,https://createmy-qr.com/hu/venmo-ingyenes-online-qr-kod-generator,"Venmo QR-kód generátor - ingyenes és egyedi | CreateMy-QR
Venmo - Ingyenes Online QR-kód Generátor - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
54",2,true
21,https://createmy-qr.com/th/ekhruue-ngmuue-sraangkhiw-aarokhd-nailnfrii,"เครื่องสร้างบาร์โค้ดออนไลน์ฟรี - สร้างบาร์โค้ด 1D
types.barcode เครื่องสร้างโค้ด QR - ฟรีและกำหนดเอง | CreateMy-QR
barcode - เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"49
64
60",3,true
21,https://createmy-qr.com/ru/iks-tvitter-besplatnyy-generator-qr-kodov-onlayn,"Икс (Твиттер) Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Икс (Твиттер) - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
66",2,true
21,https://createmy-qr.com/hi/eks-ttvittr-muph-t-onnlaain-kyuuaar-kodd-jnrettr,"एक्स (ट्विटर) QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
एक्स (ट्विटर) - मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"60
61",2,true
21,https://createmy-qr.com/ar/,"CreateMy-QR | جميع أدوات QR والباركود في مكان واحد
CreateMy-QR | جميع أدوات QR والباركود في مكان واحد
home - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,1,,,"50
50
53",3,true
21,https://createmy-qr.com/fi/amazon-ilmainen-qr-koodigeneraattori-netissa,"Amazon QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Amazon - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
60",2,true
21,https://createmy-qr.com/ru/instagram-besplatnyy-generator-qr-kodov-onlayn,"Инстаграм Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Инстаграм - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
62",2,true
21,https://createmy-qr.com/es/precios-100-gratuitos,"Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | Precios 100% gratuitos
Generador de códigos QR types.pricing: gratuito y personalizado | CreateMy-QR
Precios 100% gratuitos | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"88
77
36",3,true
21,https://createmy-qr.com/fr/paypal-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR PayPal - Gratuit et personnalisé | CreateMy-QR
PayPal - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
61",2,true
21,https://createmy-qr.com/no/plassering-gratis-qr-kode-generator-online,"Plassering QR Code Generator - Gratis og tilpasset | CreateMy-QR
Plassering - Gratis QR-kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"64
58",2,true
21,https://createmy-qr.com/th/aichkrnii,"เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR (No Signup) | ใช้กรณี
types.usecases เครื่องสร้างโค้ด QR - ฟรีและกำหนดเอง | CreateMy-QR
ใช้กรณี | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
65
21",3,true
21,https://createmy-qr.com/bn/crypto-phri-anlaain-kiuaar-kodd-jenaarettr,"ক্রিপ্টো QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
ক্রিপ্টো - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"62
55",2,true
21,https://createmy-qr.com/id/acara-event-generator-qr-code-gratis-online,"Acara (Event) Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
Acara (Event) - Generator QR Code Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
61",2,true
21,https://createmy-qr.com/ja/venmo-wu-liao-qrkodozuo-cheng-zienereta,"ヴェンモ QR コード ジェネレーター - 無料 & カスタム | CreateMy-QR
ヴェンモ - 無料QRコード作成・ジェネレーター - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"45
38",2,true
21,https://createmy-qr.com/es/snapchat-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Snapchat: gratuito y personalizado | CreateMy-QR
Snapchat - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
62",2,true
21,https://createmy-qr.com/no/url-link-gratis-qr-kode-generator-online,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | CreateMy-QR
Gratis QR-kode Generator Online - CreateMy-QR (No Signup)",text/html; charset=utf-8,false,200,0,0,,,"71
57",2,true
21,https://createmy-qr.com/fi/sijainti-ilmainen-qr-koodigeneraattori-netissa,"Sijainti QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Sijainti - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
62",2,true
21,https://createmy-qr.com/ru/url-link-besplatnyy-generator-qr-kodov-onlayn,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | CreateMy-QR
Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup)",text/html; charset=utf-8,false,200,0,0,,,"76
62",2,true
21,https://createmy-qr.com/tl/patakaran-sa-privacy,"Libreng Online QR Code Generator - CreateMy-QR (No Signup) | Patakaran sa Privacy
types.privacy QR Code Generator - Libre at Custom | CreateMy-QR
Patakaran sa Privacy | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"81
63
34",3,true
21,https://createmy-qr.com/vi/linkedin-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR LinkedIn - Miễn phí & Tùy chỉnh | CreateMy-QR
LinkedIn - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
54",2,true
21,https://createmy-qr.com/vi/truong-hop-su-dung,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Trường hợp sử dụng
Trình tạo mã QR types.usecases - Miễn phí & Tùy chỉnh | CreateMy-QR
Trường hợp sử dụng | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
67
32",3,true
21,https://createmy-qr.com/paypal-qr-code-for-donations,"PayPal QR Code for Non-Profits & Donations | CreateMy-QR
PayPal QR Code for Non-Profits & Donations | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
56",2,true
21,https://createmy-qr.com/de/wi-fi-kostenloser-qr-code-generator-online,"WLAN QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
WLAN - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"70
57",2,true
21,https://createmy-qr.com/ar/lhdth-mwld-rmz-lstjb-lsryaa-mjny,"الحدث QR Code Generator - مجاني ومخصص | CreateMy-QR
الحدث - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"51
54",2,true
21,https://createmy-qr.com/sv/crypto-gratis-qr-kod-generator-online,"Krypto QR Code Generator - Gratis & anpassad | CreateMy-QR
Krypto - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
53",2,true
21,https://createmy-qr.com/it/,"CreateMy-QR | Tutti gli Strumenti QR & Barcode in un Unico Posto
CreateMy-QR | Tutti gli Strumenti QR & Barcode in un Unico Posto
home - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,1,,,"64
64
58",3,true
21,https://createmy-qr.com/ru/besplatnyy-generator-qr-kodov-onlayn,"Бесплатный онлайн-генератор штрих-кодов — создание 1D-штрих-кодов
types.barcode Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
barcode - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
75
60",3,true
21,https://createmy-qr.com/fr/youtube-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR YouTube - Gratuit et personnalisé | CreateMy-QR
YouTube - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
62",2,true
21,https://createmy-qr.com/ro/snapchat-generator-de-coduri-qr-gratuit-online,"Snapchat QR Code Generator - Gratuit și personalizat | CreateMy-QR
Snapchat - Generator de Coduri QR Gratuit Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
62",2,true
21,https://createmy-qr.com/pt/x-twitter-gerador-de-codigo-qr-gratis-online,"Gerador de código QR X (Twitter) - gratuito e personalizado | CreateMy-QR
X (Twitter) - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
62",2,true
21,https://createmy-qr.com/ms/telefon-penjana-kod-qr-percuma-dalam-talian,"Penjana Kod QR Telefon - Percuma & Tersuai | CreateMy-QR
Telefon - Penjana Kod QR Percuma Dalam Talian - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
59",2,true
21,https://createmy-qr.com/cs/udalost-zdarma-online-generator-qr-kodu,"Událost generátor QR kódu – zdarma a na míru | CreateMy-QR
Událost - Zdarma Online Generátor QR Kódů - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
55",2,true
21,https://createmy-qr.com/fr/vcard-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR vCard - Gratuit et personnalisé | CreateMy-QR
vCard - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
60",2,true
21,https://createmy-qr.com/ru/ssylka-v-bio-besplatnyy-generator-qr-kodov-onlayn,"Ссылка в био Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Ссылка в био - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
65",2,true
21,https://createmy-qr.com/de/crypto-kostenloser-qr-code-generator-online,"Krypto QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Krypto - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
59",2,true
21,https://createmy-qr.com/bn/bhiddio-phri-anlaain-kiuaar-kodd-jenaarettr,"ভিডিও QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
ভিডিও - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
52",2,true
